grid_id,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection
C01624,216500.000,470500.000,217000.000,471000.000,216750.000,470750.000,500,center_in_cheonan
C01625,217000.000,470500.000,217500.000,471000.000,217250.000,470750.000,500,center_in_cheonan
C01626,217500.000,470500.000,218000.000,471000.000,217750.000,470750.000,500,center_in_cheonan
C01627,218000.000,470500.000,218500.000,471000.000,218250.000,470750.000,500,center_in_cheonan
C01628,218500.000,470500.000,219000.000,471000.000,218750.000,470750.000,500,center_in_cheonan
C01629,219000.000,470500.000,219500.000,471000.000,219250.000,470750.000,500,center_in_cheonan
C01630,219500.000,470500.000,220000.000,471000.000,219750.000,470750.000,500,center_in_cheonan
C01631,220000.000,470500.000,220500.000,471000.000,220250.000,470750.000,500,center_in_cheonan
C01632,220500.000,470500.000,221000.000,471000.000,220750.000,470750.000,500,center_in_cheonan
C01633,221000.000,470500.000,221500.000,471000.000,221250.000,470750.000,500,center_in_cheonan
C01634,221500.000,470500.000,222000.000,471000.000,221750.000,470750.000,500,center_in_cheonan
C01635,222000.000,470500.000,222500.000,471000.000,222250.000,470750.000,500,center_in_cheonan
C01636,222500.000,470500.000,223000.000,471000.000,222750.000,470750.000,500,center_in_cheonan
C01637,223000.000,470500.000,223500.000,471000.000,223250.000,470750.000,500,center_in_cheonan
C01638,223500.000,470500.000,224000.000,471000.000,223750.000,470750.000,500,center_in_cheonan
C01639,224000.000,470500.000,224500.000,471000.000,224250.000,470750.000,500,center_in_cheonan
C01640,224500.000,470500.000,225000.000,471000.000,224750.000,470750.000,500,center_in_cheonan
C01641,225000.000,470500.000,225500.000,471000.000,225250.000,470750.000,500,center_in_cheonan
C01642,225500.000,470500.000,226000.000,471000.000,225750.000,470750.000,500,center_in_cheonan
C01643,226000.000,470500.000,226500.000,471000.000,226250.000,470750.000,500,center_in_cheonan
C01644,226500.000,470500.000,227000.000,471000.000,226750.000,470750.000,500,center_in_cheonan
C01645,227000.000,470500.000,227500.000,471000.000,227250.000,470750.000,500,center_in_cheonan
C01646,227500.000,470500.000,228000.000,471000.000,227750.000,470750.000,500,center_in_cheonan
C01647,228000.000,470500.000,228500.000,471000.000,228250.000,470750.000,500,center_in_cheonan
C01648,228500.000,470500.000,229000.000,471000.000,228750.000,470750.000,500,center_in_cheonan
C01649,229000.000,470500.000,229500.000,471000.000,229250.000,470750.000,500,center_in_cheonan
C01650,229500.000,470500.000,230000.000,471000.000,229750.000,470750.000,500,center_in_cheonan
C01651,209000.000,471000.000,209500.000,471500.000,209250.000,471250.000,500,center_in_cheonan
C01652,209500.000,471000.000,210000.000,471500.000,209750.000,471250.000,500,center_in_cheonan
C01653,210000.000,471000.000,210500.000,471500.000,210250.000,471250.000,500,center_in_cheonan
C01654,210500.000,471000.000,211000.000,471500.000,210750.000,471250.000,500,center_in_cheonan
C01655,211000.000,471000.000,211500.000,471500.000,211250.000,471250.000,500,center_in_cheonan
C01656,211500.000,471000.000,212000.000,471500.000,211750.000,471250.000,500,center_in_cheonan
C01657,212000.000,471000.000,212500.000,471500.000,212250.000,471250.000,500,center_in_cheonan
C01658,212500.000,471000.000,213000.000,471500.000,212750.000,471250.000,500,center_in_cheonan
C01659,213000.000,471000.000,213500.000,471500.000,213250.000,471250.000,500,center_in_cheonan
C01660,213500.000,471000.000,214000.000,471500.000,213750.000,471250.000,500,center_in_cheonan
C01661,214000.000,471000.000,214500.000,471500.000,214250.000,471250.000,500,center_in_cheonan
C01662,214500.000,471000.000,215000.000,471500.000,214750.000,471250.000,500,center_in_cheonan
C01663,215000.000,471000.000,215500.000,471500.000,215250.000,471250.000,500,center_in_cheonan
C01664,215500.000,471000.000,216000.000,471500.000,215750.000,471250.000,500,center_in_cheonan
C01665,216000.000,471000.000,216500.000,471500.000,216250.000,471250.000,500,center_in_cheonan
C01666,216500.000,471000.000,217000.000,471500.000,216750.000,471250.000,500,center_in_cheonan
C01667,217000.000,471000.000,217500.000,471500.000,217250.000,471250.000,500,center_in_cheonan
C01668,217500.000,471000.000,218000.000,471500.000,217750.000,471250.000,500,center_in_cheonan
C01669,218000.000,471000.000,218500.000,471500.000,218250.000,471250.000,500,center_in_cheonan
C01670,218500.000,471000.000,219000.000,471500.000,218750.000,471250.000,500,center_in_cheonan
C01671,219000.000,471000.000,219500.000,471500.000,219250.000,471250.000,500,center_in_cheonan
C01672,219500.000,471000.000,220000.000,471500.000,219750.000,471250.000,500,center_in_cheonan
C01673,220000.000,471000.000,220500.000,471500.000,220250.000,471250.000,500,center_in_cheonan
C01674,220500.000,471000.000,221000.000,471500.000,220750.000,471250.000,500,center_in_cheonan
C01675,221000.000,471000.000,221500.000,471500.000,221250.000,471250.000,500,center_in_cheonan
C01676,221500.000,471000.000,222000.000,471500.000,221750.000,471250.000,500,center_in_cheonan
C01677,222000.000,471000.000,222500.000,471500.000,222250.000,471250.000,500,center_in_cheonan
C01678,222500.000,471000.000,223000.000,471500.000,222750.000,471250.000,500,center_in_cheonan
C01679,223000.000,471000.000,223500.000,471500.000,223250.000,471250.000,500,center_in_cheonan
C01680,223500.000,471000.000,224000.000,471500.000,223750.000,471250.000,500,center_in_cheonan
C01681,224000.000,471000.000,224500.000,471500.000,224250.000,471250.000,500,center_in_cheonan
C01682,224500.000,471000.000,225000.000,471500.000,224750.000,471250.000,500,center_in_cheonan
C01683,225000.000,471000.000,225500.000,471500.000,225250.000,471250.000,500,center_in_cheonan
C01684,225500.000,471000.000,226000.000,471500.000,225750.000,471250.000,500,center_in_cheonan
C01685,226000.000,471000.000,226500.000,471500.000,226250.000,471250.000,500,center_in_cheonan
C01686,226500.000,471000.000,227000.000,471500.000,226750.000,471250.000,500,center_in_cheonan
C01687,227000.000,471000.000,227500.000,471500.000,227250.000,471250.000,500,center_in_cheonan
C01688,227500.000,471000.000,228000.000,471500.000,227750.000,471250.000,500,center_in_cheonan
C01689,228000.000,471000.000,228500.000,471500.000,228250.000,471250.000,500,center_in_cheonan
C01690,228500.000,471000.000,229000.000,471500.000,228750.000,471250.000,500,center_in_cheonan
C01691,229000.000,471000.000,229500.000,471500.000,229250.000,471250.000,500,center_in_cheonan
C01692,229500.000,471000.000,230000.000,471500.000,229750.000,471250.000,500,center_in_cheonan
C01693,209000.000,471500.000,209500.000,472000.000,209250.000,471750.000,500,center_in_cheonan
C01694,209500.000,471500.000,210000.000,472000.000,209750.000,471750.000,500,center_in_cheonan
C01695,210000.000,471500.000,210500.000,472000.000,210250.000,471750.000,500,center_in_cheonan
C01696,210500.000,471500.000,211000.000,472000.000,210750.000,471750.000,500,center_in_cheonan
C01697,211000.000,471500.000,211500.000,472000.000,211250.000,471750.000,500,center_in_cheonan
C01698,211500.000,471500.000,212000.000,472000.000,211750.000,471750.000,500,center_in_cheonan
C01699,212000.000,471500.000,212500.000,472000.000,212250.000,471750.000,500,center_in_cheonan
C01700,212500.000,471500.000,213000.000,472000.000,212750.000,471750.000,500,center_in_cheonan
C01701,213000.000,471500.000,213500.000,472000.000,213250.000,471750.000,500,center_in_cheonan
C01702,213500.000,471500.000,214000.000,472000.000,213750.000,471750.000,500,center_in_cheonan
C01703,214000.000,471500.000,214500.000,472000.000,214250.000,471750.000,500,center_in_cheonan
C01704,214500.000,471500.000,215000.000,472000.000,214750.000,471750.000,500,center_in_cheonan
C01705,215000.000,471500.000,215500.000,472000.000,215250.000,471750.000,500,center_in_cheonan
C01706,215500.000,471500.000,216000.000,472000.000,215750.000,471750.000,500,center_in_cheonan
C01707,216000.000,471500.000,216500.000,472000.000,216250.000,471750.000,500,center_in_cheonan
C01708,216500.000,471500.000,217000.000,472000.000,216750.000,471750.000,500,center_in_cheonan
C01709,217000.000,471500.000,217500.000,472000.000,217250.000,471750.000,500,center_in_cheonan
C01710,217500.000,471500.000,218000.000,472000.000,217750.000,471750.000,500,center_in_cheonan
C01711,218000.000,471500.000,218500.000,472000.000,218250.000,471750.000,500,center_in_cheonan
C01712,218500.000,471500.000,219000.000,472000.000,218750.000,471750.000,500,center_in_cheonan
C01713,219000.000,471500.000,219500.000,472000.000,219250.000,471750.000,500,center_in_cheonan
C01714,219500.000,471500.000,220000.000,472000.000,219750.000,471750.000,500,center_in_cheonan
C01715,220000.000,471500.000,220500.000,472000.000,220250.000,471750.000,500,center_in_cheonan
C01716,220500.000,471500.000,221000.000,472000.000,220750.000,471750.000,500,center_in_cheonan
C01717,221000.000,471500.000,221500.000,472000.000,221250.000,471750.000,500,center_in_cheonan
C01718,221500.000,471500.000,222000.000,472000.000,221750.000,471750.000,500,center_in_cheonan
C01719,222000.000,471500.000,222500.000,472000.000,222250.000,471750.000,500,center_in_cheonan
C01720,222500.000,471500.000,223000.000,472000.000,222750.000,471750.000,500,center_in_cheonan
C01721,223000.000,471500.000,223500.000,472000.000,223250.000,471750.000,500,center_in_cheonan
C01722,223500.000,471500.000,224000.000,472000.000,223750.000,471750.000,500,center_in_cheonan
C01723,224000.000,471500.000,224500.000,472000.000,224250.000,471750.000,500,center_in_cheonan
C01724,224500.000,471500.000,225000.000,472000.000,224750.000,471750.000,500,center_in_cheonan
C01725,225000.000,471500.000,225500.000,472000.000,225250.000,471750.000,500,center_in_cheonan
C01726,225500.000,471500.000,226000.000,472000.000,225750.000,471750.000,500,center_in_cheonan
C01727,226000.000,471500.000,226500.000,472000.000,226250.000,471750.000,500,center_in_cheonan
C01728,226500.000,471500.000,227000.000,472000.000,226750.000,471750.000,500,center_in_cheonan
C01729,227000.000,471500.000,227500.000,472000.000,227250.000,471750.000,500,center_in_cheonan
C01730,227500.000,471500.000,228000.000,472000.000,227750.000,471750.000,500,center_in_cheonan
C01731,228000.000,471500.000,228500.000,472000.000,228250.000,471750.000,500,center_in_cheonan
C01732,228500.000,471500.000,229000.000,472000.000,228750.000,471750.000,500,center_in_cheonan
C01733,229000.000,471500.000,229500.000,472000.000,229250.000,471750.000,500,center_in_cheonan
C01734,229500.000,471500.000,230000.000,472000.000,229750.000,471750.000,500,center_in_cheonan
C01735,209500.000,472000.000,210000.000,472500.000,209750.000,472250.000,500,center_in_cheonan
C01736,210000.000,472000.000,210500.000,472500.000,210250.000,472250.000,500,center_in_cheonan
C01737,210500.000,472000.000,211000.000,472500.000,210750.000,472250.000,500,center_in_cheonan
C01738,211000.000,472000.000,211500.000,472500.000,211250.000,472250.000,500,center_in_cheonan
C01739,211500.000,472000.000,212000.000,472500.000,211750.000,472250.000,500,center_in_cheonan
C01740,212000.000,472000.000,212500.000,472500.000,212250.000,472250.000,500,center_in_cheonan
C01741,212500.000,472000.000,213000.000,472500.000,212750.000,472250.000,500,center_in_cheonan
C01742,213000.000,472000.000,213500.000,472500.000,213250.000,472250.000,500,center_in_cheonan
C01743,213500.000,472000.000,214000.000,472500.000,213750.000,472250.000,500,center_in_cheonan
C01744,214000.000,472000.000,214500.000,472500.000,214250.000,472250.000,500,center_in_cheonan
C01745,214500.000,472000.000,215000.000,472500.000,214750.000,472250.000,500,center_in_cheonan
C01746,215000.000,472000.000,215500.000,472500.000,215250.000,472250.000,500,center_in_cheonan
C01747,215500.000,472000.000,216000.000,472500.000,215750.000,472250.000,500,center_in_cheonan
C01748,216000.000,472000.000,216500.000,472500.000,216250.000,472250.000,500,center_in_cheonan
C01749,216500.000,472000.000,217000.000,472500.000,216750.000,472250.000,500,center_in_cheonan
C01750,217000.000,472000.000,217500.000,472500.000,217250.000,472250.000,500,center_in_cheonan
C01751,217500.000,472000.000,218000.000,472500.000,217750.000,472250.000,500,center_in_cheonan
C01752,218000.000,472000.000,218500.000,472500.000,218250.000,472250.000,500,center_in_cheonan
C01753,218500.000,472000.000,219000.000,472500.000,218750.000,472250.000,500,center_in_cheonan
C01754,219000.000,472000.000,219500.000,472500.000,219250.000,472250.000,500,center_in_cheonan
C01755,219500.000,472000.000,220000.000,472500.000,219750.000,472250.000,500,center_in_cheonan
C01756,220000.000,472000.000,220500.000,472500.000,220250.000,472250.000,500,center_in_cheonan
C01757,220500.000,472000.000,221000.000,472500.000,220750.000,472250.000,500,center_in_cheonan
C01758,221000.000,472000.000,221500.000,472500.000,221250.000,472250.000,500,center_in_cheonan
C01759,221500.000,472000.000,222000.000,472500.000,221750.000,472250.000,500,center_in_cheonan
C01760,222000.000,472000.000,222500.000,472500.000,222250.000,472250.000,500,center_in_cheonan
C01761,222500.000,472000.000,223000.000,472500.000,222750.000,472250.000,500,center_in_cheonan
C01762,223000.000,472000.000,223500.000,472500.000,223250.000,472250.000,500,center_in_cheonan
C01763,223500.000,472000.000,224000.000,472500.000,223750.000,472250.000,500,center_in_cheonan
C01764,224000.000,472000.000,224500.000,472500.000,224250.000,472250.000,500,center_in_cheonan
C01765,224500.000,472000.000,225000.000,472500.000,224750.000,472250.000,500,center_in_cheonan
C01766,225000.000,472000.000,225500.000,472500.000,225250.000,472250.000,500,center_in_cheonan
C01767,225500.000,472000.000,226000.000,472500.000,225750.000,472250.000,500,center_in_cheonan
C01768,226000.000,472000.000,226500.000,472500.000,226250.000,472250.000,500,center_in_cheonan
C01769,226500.000,472000.000,227000.000,472500.000,226750.000,472250.000,500,center_in_cheonan
C01770,227000.000,472000.000,227500.000,472500.000,227250.000,472250.000,500,center_in_cheonan
C01771,227500.000,472000.000,228000.000,472500.000,227750.000,472250.000,500,center_in_cheonan
C01772,228000.000,472000.000,228500.000,472500.000,228250.000,472250.000,500,center_in_cheonan
C01773,228500.000,472000.000,229000.000,472500.000,228750.000,472250.000,500,center_in_cheonan
C01774,229000.000,472000.000,229500.000,472500.000,229250.000,472250.000,500,center_in_cheonan
C01775,229500.000,472000.000,230000.000,472500.000,229750.000,472250.000,500,center_in_cheonan
C01776,210000.000,472500.000,210500.000,473000.000,210250.000,472750.000,500,center_in_cheonan
C01777,210500.000,472500.000,211000.000,473000.000,210750.000,472750.000,500,center_in_cheonan
C01778,211000.000,472500.000,211500.000,473000.000,211250.000,472750.000,500,center_in_cheonan
C01779,211500.000,472500.000,212000.000,473000.000,211750.000,472750.000,500,center_in_cheonan
C01780,212000.000,472500.000,212500.000,473000.000,212250.000,472750.000,500,center_in_cheonan
C01781,212500.000,472500.000,213000.000,473000.000,212750.000,472750.000,500,center_in_cheonan
C01782,213000.000,472500.000,213500.000,473000.000,213250.000,472750.000,500,center_in_cheonan
C01783,213500.000,472500.000,214000.000,473000.000,213750.000,472750.000,500,center_in_cheonan
C01784,214000.000,472500.000,214500.000,473000.000,214250.000,472750.000,500,center_in_cheonan
C01785,214500.000,472500.000,215000.000,473000.000,214750.000,472750.000,500,center_in_cheonan
C01786,215000.000,472500.000,215500.000,473000.000,215250.000,472750.000,500,center_in_cheonan
C01787,215500.000,472500.000,216000.000,473000.000,215750.000,472750.000,500,center_in_cheonan
