grid_id,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_adm_cd,center_adm_nm
C00774,222000.0,471750.0,222750.0,472500.0,222375.0,472125.0,750,center_in_cheonan,34011330,북면
C00775,222750.0,471750.0,223500.0,472500.0,223125.0,472125.0,750,center_in_cheonan,34011330,북면
C00776,223500.0,471750.0,224250.0,472500.0,223875.0,472125.0,750,center_in_cheonan,34011330,북면
C00777,224250.0,471750.0,225000.0,472500.0,224625.0,472125.0,750,center_in_cheonan,34011330,북면
C00778,225000.0,471750.0,225750.0,472500.0,225375.0,472125.0,750,center_in_cheonan,34011330,북면
C00779,225750.0,471750.0,226500.0,472500.0,226125.0,472125.0,750,center_in_cheonan,34011330,북면
C00780,226500.0,471750.0,227250.0,472500.0,226875.0,472125.0,750,center_in_cheonan,34011330,북면
C00781,227250.0,471750.0,228000.0,472500.0,227625.0,472125.0,750,center_in_cheonan,34011360,병천면
C00782,228000.0,471750.0,228750.0,472500.0,228375.0,472125.0,750,center_in_cheonan,34011360,병천면
C00783,228750.0,471750.0,229500.0,472500.0,229125.0,472125.0,750,center_in_cheonan,34011360,병천면
C00784,229500.0,471750.0,230250.0,472500.0,229875.0,472125.0,750,center_in_cheonan,34011360,병천면
C00785,210000.0,472500.0,210750.0,473250.0,210375.0,472875.0,750,center_in_cheonan,34012610,부성2동
C00786,210750.0,472500.0,211500.0,473250.0,211125.0,472875.0,750,center_in_cheonan,34012600,부성1동
C00787,211500.0,472500.0,212250.0,473250.0,211875.0,472875.0,750,center_in_cheonan,34012600,부성1동
C00788,212250.0,472500.0,213000.0,473250.0,212625.0,472875.0,750,center_in_cheonan,34012600,부성1동
C00789,213000.0,472500.0,213750.0,473250.0,213375.0,472875.0,750,center_in_cheonan,34012600,부성1동
C00790,213750.0,472500.0,214500.0,473250.0,214125.0,472875.0,750,center_in_cheonan,34012600,부성1동
C00791,214500.0,472500.0,215250.0,473250.0,214875.0,472875.0,750,center_in_cheonan,34012600,부성1동
C00792,215250.0,472500.0,216000.0,473250.0,215625.0,472875.0,750,center_in_cheonan,34012120,성거읍
C00793,216000.0,472500.0,216750.0,473250.0,216375.0,472875.0,750,center_in_cheonan,34012120,성거읍
C00794,216750.0,472500.0,217500.0,473250.0,217125.0,472875.0,750,center_in_cheonan,34012120,성거읍
C00795,217500.0,472500.0,218250.0,473250.0,217875.0,472875.0,750,center_in_cheonan,34012120,성거읍
C00796,218250.0,472500.0,219000.0,473250.0,218625.0,472875.0,750,center_in_cheonan,34012120,성거읍
C00797,219000.0,472500.0,219750.0,473250.0,219375.0,472875.0,750,center_in_cheonan,34012120,성거읍
C00798,219750.0,472500.0,220500.0,473250.0,220125.0,472875.0,750,center_in_cheonan,34012120,성거읍
C00799,220500.0,472500.0,221250.0,473250.0,220875.0,472875.0,750,center_in_cheonan,34011330,북면
C00800,221250.0,472500.0,222000.0,473250.0,221625.0,472875.0,750,center_in_cheonan,34011330,북면
C00801,222000.0,472500.0,222750.0,473250.0,222375.0,472875.0,750,center_in_cheonan,34011330,북면
C00802,222750.0,472500.0,223500.0,473250.0,223125.0,472875.0,750,center_in_cheonan,34011330,북면
C00803,223500.0,472500.0,224250.0,473250.0,223875.0,472875.0,750,center_in_cheonan,34011330,북면
C00804,224250.0,472500.0,225000.0,473250.0,224625.0,472875.0,750,center_in_cheonan,34011330,북면
C00805,225000.0,472500.0,225750.0,473250.0,225375.0,472875.0,750,center_in_cheonan,34011330,북면
C00806,225750.0,472500.0,226500.0,473250.0,226125.0,472875.0,750,center_in_cheonan,34011330,북면
C00807,226500.0,472500.0,227250.0,473250.0,226875.0,472875.0,750,center_in_cheonan,34011330,북면
C00808,227250.0,472500.0,228000.0,473250.0,227625.0,472875.0,750,center_in_cheonan,34011360,병천면
C00809,228000.0,472500.0,228750.0,473250.0,228375.0,472875.0,750,center_in_cheonan,34011360,병천면
C00810,228750.0,472500.0,229500.0,473250.0,229125.0,472875.0,750,center_in_cheonan,34011360,병천면
C00811,229500.0,472500.0,230250.0,473250.0,229875.0,472875.0,750,center_in_cheonan,34011360,병천면
C00812,207750.0,473250.0,208500.0,474000.0,208125.0,473625.0,750,center_in_cheonan,34012130,직산읍
C00813,208500.0,473250.0,209250.0,474000.0,208875.0,473625.0,750,center_in_cheonan,34012130,직산읍
C00814,209250.0,473250.0,210000.0,474000.0,209625.0,473625.0,750,center_in_cheonan,34012130,직산읍
C00815,210000.0,473250.0,210750.0,474000.0,210375.0,473625.0,750,center_in_cheonan,34012130,직산읍
C00816,210750.0,473250.0,211500.0,474000.0,211125.0,473625.0,750,center_in_cheonan,34012600,부성1동
C00817,211500.0,473250.0,212250.0,474000.0,211875.0,473625.0,750,center_in_cheonan,34012600,부성1동
C00818,212250.0,473250.0,213000.0,474000.0,212625.0,473625.0,750,center_in_cheonan,34012600,부성1동
C00819,213000.0,473250.0,213750.0,474000.0,213375.0,473625.0,750,center_in_cheonan,34012600,부성1동
C00820,213750.0,473250.0,214500.0,474000.0,214125.0,473625.0,750,center_in_cheonan,34012600,부성1동
C00821,214500.0,473250.0,215250.0,474000.0,214875.0,473625.0,750,center_in_cheonan,34012120,성거읍
C00822,215250.0,473250.0,216000.0,474000.0,215625.0,473625.0,750,center_in_cheonan,34012120,성거읍
C00823,216000.0,473250.0,216750.0,474000.0,216375.0,473625.0,750,center_in_cheonan,34012120,성거읍
C00824,216750.0,473250.0,217500.0,474000.0,217125.0,473625.0,750,center_in_cheonan,34012120,성거읍
C00825,217500.0,473250.0,218250.0,474000.0,217875.0,473625.0,750,center_in_cheonan,34012120,성거읍
C00826,218250.0,473250.0,219000.0,474000.0,218625.0,473625.0,750,center_in_cheonan,34012120,성거읍
C00827,219000.0,473250.0,219750.0,474000.0,219375.0,473625.0,750,center_in_cheonan,34012120,성거읍
C00828,219750.0,473250.0,220500.0,474000.0,220125.0,473625.0,750,center_in_cheonan,34012120,성거읍
C00829,220500.0,473250.0,221250.0,474000.0,220875.0,473625.0,750,center_in_cheonan,34011330,북면
C00830,221250.0,473250.0,222000.0,474000.0,221625.0,473625.0,750,center_in_cheonan,34011330,북면
C00831,222000.0,473250.0,222750.0,474000.0,222375.0,473625.0,750,center_in_cheonan,34011330,북면
C00832,222750.0,473250.0,223500.0,474000.0,223125.0,473625.0,750,center_in_cheonan,34011330,북면
C00833,223500.0,473250.0,224250.0,474000.0,223875.0,473625.0,750,center_in_cheonan,34011330,북면
C00834,224250.0,473250.0,225000.0,474000.0,224625.0,473625.0,750,center_in_cheonan,34011330,북면
C00835,225000.0,473250.0,225750.0,474000.0,225375.0,473625.0,750,center_in_cheonan,34011330,북면
C00836,225750.0,473250.0,226500.0,474000.0,226125.0,473625.0,750,center_in_cheonan,34011330,북면
C00837,226500.0,473250.0,227250.0,474000.0,226875.0,473625.0,750,center_in_cheonan,34011330,북면
C00838,207750.0,474000.0,208500.0,474750.0,208125.0,474375.0,750,center_in_cheonan,34012130,직산읍
C00839,208500.0,474000.0,209250.0,474750.0,208875.0,474375.0,750,center_in_cheonan,34012130,직산읍
C00840,209250.0,474000.0,210000.0,474750.0,209625.0,474375.0,750,center_in_cheonan,34012130,직산읍
C00841,210000.0,474000.0,210750.0,474750.0,210375.0,474375.0,750,center_in_cheonan,34012130,직산읍
C00842,210750.0,474000.0,211500.0,474750.0,211125.0,474375.0,750,center_in_cheonan,34012130,직산읍
C00843,211500.0,474000.0,212250.0,474750.0,211875.0,474375.0,750,center_in_cheonan,34012130,직산읍
C00844,212250.0,474000.0,213000.0,474750.0,212625.0,474375.0,750,center_in_cheonan,34012130,직산읍
C00845,213000.0,474000.0,213750.0,474750.0,213375.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00846,213750.0,474000.0,214500.0,474750.0,214125.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00847,214500.0,474000.0,215250.0,474750.0,214875.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00848,215250.0,474000.0,216000.0,474750.0,215625.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00849,216000.0,474000.0,216750.0,474750.0,216375.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00850,216750.0,474000.0,217500.0,474750.0,217125.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00851,217500.0,474000.0,218250.0,474750.0,217875.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00852,218250.0,474000.0,219000.0,474750.0,218625.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00853,219000.0,474000.0,219750.0,474750.0,219375.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00854,219750.0,474000.0,220500.0,474750.0,220125.0,474375.0,750,center_in_cheonan,34012120,성거읍
C00855,220500.0,474000.0,221250.0,474750.0,220875.0,474375.0,750,center_in_cheonan,34012310,입장면
C00856,221250.0,474000.0,222000.0,474750.0,221625.0,474375.0,750,center_in_cheonan,34011330,북면
C00857,222000.0,474000.0,222750.0,474750.0,222375.0,474375.0,750,center_in_cheonan,34011330,북면
C00858,222750.0,474000.0,223500.0,474750.0,223125.0,474375.0,750,center_in_cheonan,34011330,북면
C00859,223500.0,474000.0,224250.0,474750.0,223875.0,474375.0,750,center_in_cheonan,34011330,북면
C00860,224250.0,474000.0,225000.0,474750.0,224625.0,474375.0,750,center_in_cheonan,34011330,북면
C00861,225000.0,474000.0,225750.0,474750.0,225375.0,474375.0,750,center_in_cheonan,34011330,북면
C00862,225750.0,474000.0,226500.0,474750.0,226125.0,474375.0,750,center_in_cheonan,34011330,북면
C00863,226500.0,474000.0,227250.0,474750.0,226875.0,474375.0,750,center_in_cheonan,34011330,북면
C00864,227250.0,474000.0,228000.0,474750.0,227625.0,474375.0,750,center_in_cheonan,34011330,북면
C00865,207750.0,474750.0,208500.0,475500.0,208125.0,475125.0,750,center_in_cheonan,34012130,직산읍
C00866,208500.0,474750.0,209250.0,475500.0,208875.0,475125.0,750,center_in_cheonan,34012130,직산읍
C00867,209250.0,474750.0,210000.0,475500.0,209625.0,475125.0,750,center_in_cheonan,34012130,직산읍
C00868,210000.0,474750.0,210750.0,475500.0,210375.0,475125.0,750,center_in_cheonan,34012130,직산읍
C00869,210750.0,474750.0,211500.0,475500.0,211125.0,475125.0,750,center_in_cheonan,34012130,직산읍
C00870,211500.0,474750.0,212250.0,475500.0,211875.0,475125.0,750,center_in_cheonan,34012130,직산읍
C00871,212250.0,474750.0,213000.0,475500.0,212625.0,475125.0,750,center_in_cheonan,34012130,직산읍
C00872,213000.0,474750.0,213750.0,475500.0,213375.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00873,213750.0,474750.0,214500.0,475500.0,214125.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00874,214500.0,474750.0,215250.0,475500.0,214875.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00875,215250.0,474750.0,216000.0,475500.0,215625.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00876,216000.0,474750.0,216750.0,475500.0,216375.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00877,216750.0,474750.0,217500.0,475500.0,217125.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00878,217500.0,474750.0,218250.0,475500.0,217875.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00879,218250.0,474750.0,219000.0,475500.0,218625.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00880,219000.0,474750.0,219750.0,475500.0,219375.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00881,219750.0,474750.0,220500.0,475500.0,220125.0,475125.0,750,center_in_cheonan,34012120,성거읍
C00882,220500.0,474750.0,221250.0,475500.0,220875.0,475125.0,750,center_in_cheonan,34012310,입장면
C00883,221250.0,474750.0,222000.0,475500.0,221625.0,475125.0,750,center_in_cheonan,34012310,입장면
C00884,222000.0,474750.0,222750.0,475500.0,222375.0,475125.0,750,center_in_cheonan,34011330,북면
C00885,222750.0,474750.0,223500.0,475500.0,223125.0,475125.0,750,center_in_cheonan,34011330,북면
C00886,223500.0,474750.0,224250.0,475500.0,223875.0,475125.0,750,center_in_cheonan,34011330,북면
C00887,224250.0,474750.0,225000.0,475500.0,224625.0,475125.0,750,center_in_cheonan,34011330,북면
C00888,225000.0,474750.0,225750.0,475500.0,225375.0,475125.0,750,center_in_cheonan,34011330,북면
C00889,225750.0,474750.0,226500.0,475500.0,226125.0,475125.0,750,center_in_cheonan,34011330,북면
C00890,226500.0,474750.0,227250.0,475500.0,226875.0,475125.0,750,center_in_cheonan,34011330,북면
C00891,227250.0,474750.0,228000.0,475500.0,227625.0,475125.0,750,center_in_cheonan,34011330,북면
C00892,207750.0,475500.0,208500.0,476250.0,208125.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00893,208500.0,475500.0,209250.0,476250.0,208875.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00894,209250.0,475500.0,210000.0,476250.0,209625.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00895,210000.0,475500.0,210750.0,476250.0,210375.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00896,210750.0,475500.0,211500.0,476250.0,211125.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00897,211500.0,475500.0,212250.0,476250.0,211875.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00898,212250.0,475500.0,213000.0,476250.0,212625.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00899,213000.0,475500.0,213750.0,476250.0,213375.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00900,213750.0,475500.0,214500.0,476250.0,214125.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00901,214500.0,475500.0,215250.0,476250.0,214875.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00902,215250.0,475500.0,216000.0,476250.0,215625.0,475875.0,750,center_in_cheonan,34012130,직산읍
C00903,216000.0,475500.0,216750.0,476250.0,216375.0,475875.0,750,center_in_cheonan,34012120,성거읍
C00904,216750.0,475500.0,217500.0,476250.0,217125.0,475875.0,750,center_in_cheonan,34012120,성거읍
C00905,217500.0,475500.0,218250.0,476250.0,217875.0,475875.0,750,center_in_cheonan,34012120,성거읍
C00906,218250.0,475500.0,219000.0,476250.0,218625.0,475875.0,750,center_in_cheonan,34012120,성거읍
C00907,219000.0,475500.0,219750.0,476250.0,219375.0,475875.0,750,center_in_cheonan,34012120,성거읍
C00908,219750.0,475500.0,220500.0,476250.0,220125.0,475875.0,750,center_in_cheonan,34012310,입장면
C00909,220500.0,475500.0,221250.0,476250.0,220875.0,475875.0,750,center_in_cheonan,34012310,입장면
C00910,221250.0,475500.0,222000.0,476250.0,221625.0,475875.0,750,center_in_cheonan,34012310,입장면
C00911,222000.0,475500.0,222750.0,476250.0,222375.0,475875.0,750,center_in_cheonan,34012310,입장면
C00912,222750.0,475500.0,223500.0,476250.0,223125.0,475875.0,750,center_in_cheonan,34012310,입장면
C00913,223500.0,475500.0,224250.0,476250.0,223875.0,475875.0,750,center_in_cheonan,34011330,북면
C00914,224250.0,475500.0,225000.0,476250.0,224625.0,475875.0,750,center_in_cheonan,34011330,북면
C00915,225000.0,475500.0,225750.0,476250.0,225375.0,475875.0,750,center_in_cheonan,34011330,북면
C00916,225750.0,475500.0,226500.0,476250.0,226125.0,475875.0,750,center_in_cheonan,34011330,북면
C00917,226500.0,475500.0,227250.0,476250.0,226875.0,475875.0,750,center_in_cheonan,34011330,북면
C00918,227250.0,475500.0,228000.0,476250.0,227625.0,475875.0,750,center_in_cheonan,34011330,북면
C00919,207750.0,476250.0,208500.0,477000.0,208125.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00920,208500.0,476250.0,209250.0,477000.0,208875.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00921,209250.0,476250.0,210000.0,477000.0,209625.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00922,210000.0,476250.0,210750.0,477000.0,210375.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00923,210750.0,476250.0,211500.0,477000.0,211125.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00924,211500.0,476250.0,212250.0,477000.0,211875.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00925,212250.0,476250.0,213000.0,477000.0,212625.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00926,213000.0,476250.0,213750.0,477000.0,213375.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00927,213750.0,476250.0,214500.0,477000.0,214125.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00928,214500.0,476250.0,215250.0,477000.0,214875.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00929,215250.0,476250.0,216000.0,477000.0,215625.0,476625.0,750,center_in_cheonan,34012130,직산읍
C00930,216000.0,476250.0,216750.0,477000.0,216375.0,476625.0,750,center_in_cheonan,34012120,성거읍
C00931,216750.0,476250.0,217500.0,477000.0,217125.0,476625.0,750,center_in_cheonan,34012120,성거읍
C00932,217500.0,476250.0,218250.0,477000.0,217875.0,476625.0,750,center_in_cheonan,34012120,성거읍
C00933,218250.0,476250.0,219000.0,477000.0,218625.0,476625.0,750,center_in_cheonan,34012120,성거읍
C00934,219000.0,476250.0,219750.0,477000.0,219375.0,476625.0,750,center_in_cheonan,34012310,입장면
C00935,219750.0,476250.0,220500.0,477000.0,220125.0,476625.0,750,center_in_cheonan,34012310,입장면
C00936,220500.0,476250.0,221250.0,477000.0,220875.0,476625.0,750,center_in_cheonan,34012310,입장면
C00937,221250.0,476250.0,222000.0,477000.0,221625.0,476625.0,750,center_in_cheonan,34012310,입장면
C00938,222000.0,476250.0,222750.0,477000.0,222375.0,476625.0,750,center_in_cheonan,34012310,입장면
C00939,222750.0,476250.0,223500.0,477000.0,223125.0,476625.0,750,center_in_cheonan,34012310,입장면
C00940,223500.0,476250.0,224250.0,477000.0,223875.0,476625.0,750,center_in_cheonan,34012310,입장면
C00941,224250.0,476250.0,225000.0,477000.0,224625.0,476625.0,750,center_in_cheonan,34011330,북면
C00942,225000.0,476250.0,225750.0,477000.0,225375.0,476625.0,750,center_in_cheonan,34011330,북면
C00943,225750.0,476250.0,226500.0,477000.0,226125.0,476625.0,750,center_in_cheonan,34011330,북면
C00944,208500.0,477000.0,209250.0,477750.0,208875.0,477375.0,750,center_in_cheonan,34012110,성환읍
C00945,209250.0,477000.0,210000.0,477750.0,209625.0,477375.0,750,center_in_cheonan,34012110,성환읍
C00946,210000.0,477000.0,210750.0,477750.0,210375.0,477375.0,750,center_in_cheonan,34012110,성환읍
C00947,210750.0,477000.0,211500.0,477750.0,211125.0,477375.0,750,center_in_cheonan,34012130,직산읍
C00948,211500.0,477000.0,212250.0,477750.0,211875.0,477375.0,750,center_in_cheonan,34012110,성환읍
C00949,212250.0,477000.0,213000.0,477750.0,212625.0,477375.0,750,center_in_cheonan,34012130,직산읍
C00950,213000.0,477000.0,213750.0,477750.0,213375.0,477375.0,750,center_in_cheonan,34012130,직산읍
C00951,213750.0,477000.0,214500.0,477750.0,214125.0,477375.0,750,center_in_cheonan,34012130,직산읍
C00952,214500.0,477000.0,215250.0,477750.0,214875.0,477375.0,750,center_in_cheonan,34012130,직산읍
C00953,215250.0,477000.0,216000.0,477750.0,215625.0,477375.0,750,center_in_cheonan,34012130,직산읍
C00954,216000.0,477000.0,216750.0,477750.0,216375.0,477375.0,750,center_in_cheonan,34012120,성거읍
C00955,216750.0,477000.0,217500.0,477750.0,217125.0,477375.0,750,center_in_cheonan,34012120,성거읍
C00956,217500.0,477000.0,218250.0,477750.0,217875.0,477375.0,750,center_in_cheonan,34012120,성거읍
C00957,218250.0,477000.0,219000.0,477750.0,218625.0,477375.0,750,center_in_cheonan,34012120,성거읍
C00958,219000.0,477000.0,219750.0,477750.0,219375.0,477375.0,750,center_in_cheonan,34012120,성거읍
C00959,219750.0,477000.0,220500.0,477750.0,220125.0,477375.0,750,center_in_cheonan,34012310,입장면
C00960,220500.0,477000.0,221250.0,477750.0,220875.0,477375.0,750,center_in_cheonan,34012310,입장면
C00961,221250.0,477000.0,222000.0,477750.0,221625.0,477375.0,750,center_in_cheonan,34012310,입장면
C00962,222000.0,477000.0,222750.0,477750.0,222375.0,477375.0,750,center_in_cheonan,34012310,입장면
C00963,222750.0,477000.0,223500.0,477750.0,223125.0,477375.0,750,center_in_cheonan,34012310,입장면
C00964,223500.0,477000.0,224250.0,477750.0,223875.0,477375.0,750,center_in_cheonan,34012310,입장면
C00965,224250.0,477000.0,225000.0,477750.0,224625.0,477375.0,750,center_in_cheonan,34012310,입장면
C00966,225000.0,477000.0,225750.0,477750.0,225375.0,477375.0,750,center_in_cheonan,34012310,입장면
C00967,207750.0,477750.0,208500.0,478500.0,208125.0,478125.0,750,center_in_cheonan,34012110,성환읍
C00968,208500.0,477750.0,209250.0,478500.0,208875.0,478125.0,750,center_in_cheonan,34012110,성환읍
C00969,209250.0,477750.0,210000.0,478500.0,209625.0,478125.0,750,center_in_cheonan,34012110,성환읍
C00970,210000.0,477750.0,210750.0,478500.0,210375.0,478125.0,750,center_in_cheonan,34012110,성환읍
C00971,210750.0,477750.0,211500.0,478500.0,211125.0,478125.0,750,center_in_cheonan,34012110,성환읍
C00972,211500.0,477750.0,212250.0,478500.0,211875.0,478125.0,750,center_in_cheonan,34012110,성환읍
C00973,212250.0,477750.0,213000.0,478500.0,212625.0,478125.0,750,center_in_cheonan,34012110,성환읍
C00974,213000.0,477750.0,213750.0,478500.0,213375.0,478125.0,750,center_in_cheonan,34012130,직산읍
C00975,213750.0,477750.0,214500.0,478500.0,214125.0,478125.0,750,center_in_cheonan,34012130,직산읍
C00976,214500.0,477750.0,215250.0,478500.0,214875.0,478125.0,750,center_in_cheonan,34012130,직산읍
C00977,215250.0,477750.0,216000.0,478500.0,215625.0,478125.0,750,center_in_cheonan,34012130,직산읍
C00978,216000.0,477750.0,216750.0,478500.0,216375.0,478125.0,750,center_in_cheonan,34012130,직산읍
C00979,216750.0,477750.0,217500.0,478500.0,217125.0,478125.0,750,center_in_cheonan,34012120,성거읍
C00980,217500.0,477750.0,218250.0,478500.0,217875.0,478125.0,750,center_in_cheonan,34012120,성거읍
C00981,218250.0,477750.0,219000.0,478500.0,218625.0,478125.0,750,center_in_cheonan,34012120,성거읍
C00982,219000.0,477750.0,219750.0,478500.0,219375.0,478125.0,750,center_in_cheonan,34012310,입장면
C00983,219750.0,477750.0,220500.0,478500.0,220125.0,478125.0,750,center_in_cheonan,34012310,입장면
C00984,220500.0,477750.0,221250.0,478500.0,220875.0,478125.0,750,center_in_cheonan,34012310,입장면
C00985,221250.0,477750.0,222000.0,478500.0,221625.0,478125.0,750,center_in_cheonan,34012310,입장면
C00986,222000.0,477750.0,222750.0,478500.0,222375.0,478125.0,750,center_in_cheonan,34012310,입장면
C00987,222750.0,477750.0,223500.0,478500.0,223125.0,478125.0,750,center_in_cheonan,34012310,입장면
C00988,223500.0,477750.0,224250.0,478500.0,223875.0,478125.0,750,center_in_cheonan,34012310,입장면
C00989,224250.0,477750.0,225000.0,478500.0,224625.0,478125.0,750,center_in_cheonan,34012310,입장면
C00990,207750.0,478500.0,208500.0,479250.0,208125.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00991,208500.0,478500.0,209250.0,479250.0,208875.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00992,209250.0,478500.0,210000.0,479250.0,209625.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00993,210000.0,478500.0,210750.0,479250.0,210375.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00994,210750.0,478500.0,211500.0,479250.0,211125.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00995,211500.0,478500.0,212250.0,479250.0,211875.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00996,212250.0,478500.0,213000.0,479250.0,212625.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00997,213000.0,478500.0,213750.0,479250.0,213375.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00998,213750.0,478500.0,214500.0,479250.0,214125.0,478875.0,750,center_in_cheonan,34012110,성환읍
C00999,214500.0,478500.0,215250.0,479250.0,214875.0,478875.0,750,center_in_cheonan,34012130,직산읍
C01000,215250.0,478500.0,216000.0,479250.0,215625.0,478875.0,750,center_in_cheonan,34012130,직산읍
C01001,216000.0,478500.0,216750.0,479250.0,216375.0,478875.0,750,center_in_cheonan,34012130,직산읍
C01002,216750.0,478500.0,217500.0,479250.0,217125.0,478875.0,750,center_in_cheonan,34012120,성거읍
C01003,217500.0,478500.0,218250.0,479250.0,217875.0,478875.0,750,center_in_cheonan,34012120,성거읍
C01004,218250.0,478500.0,219000.0,479250.0,218625.0,478875.0,750,center_in_cheonan,34012310,입장면
C01005,219000.0,478500.0,219750.0,479250.0,219375.0,478875.0,750,center_in_cheonan,34012310,입장면
C01006,219750.0,478500.0,220500.0,479250.0,220125.0,478875.0,750,center_in_cheonan,34012310,입장면
C01007,220500.0,478500.0,221250.0,479250.0,220875.0,478875.0,750,center_in_cheonan,34012310,입장면
C01008,221250.0,478500.0,222000.0,479250.0,221625.0,478875.0,750,center_in_cheonan,34012310,입장면
C01009,222000.0,478500.0,222750.0,479250.0,222375.0,478875.0,750,center_in_cheonan,34012310,입장면
C01010,222750.0,478500.0,223500.0,479250.0,223125.0,478875.0,750,center_in_cheonan,34012310,입장면
C01011,223500.0,478500.0,224250.0,479250.0,223875.0,478875.0,750,center_in_cheonan,34012310,입장면
C01012,208500.0,479250.0,209250.0,480000.0,208875.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01013,209250.0,479250.0,210000.0,480000.0,209625.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01014,210000.0,479250.0,210750.0,480000.0,210375.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01015,210750.0,479250.0,211500.0,480000.0,211125.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01016,211500.0,479250.0,212250.0,480000.0,211875.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01017,212250.0,479250.0,213000.0,480000.0,212625.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01018,213000.0,479250.0,213750.0,480000.0,213375.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01019,213750.0,479250.0,214500.0,480000.0,214125.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01020,214500.0,479250.0,215250.0,480000.0,214875.0,479625.0,750,center_in_cheonan,34012110,성환읍
C01021,215250.0,479250.0,216000.0,480000.0,215625.0,479625.0,750,center_in_cheonan,34012130,직산읍
C01022,216000.0,479250.0,216750.0,480000.0,216375.0,479625.0,750,center_in_cheonan,34012310,입장면
C01023,216750.0,479250.0,217500.0,480000.0,217125.0,479625.0,750,center_in_cheonan,34012310,입장면
C01024,217500.0,479250.0,218250.0,480000.0,217875.0,479625.0,750,center_in_cheonan,34012310,입장면
C01025,218250.0,479250.0,219000.0,480000.0,218625.0,479625.0,750,center_in_cheonan,34012310,입장면
C01026,219000.0,479250.0,219750.0,480000.0,219375.0,479625.0,750,center_in_cheonan,34012310,입장면
C01027,219750.0,479250.0,220500.0,480000.0,220125.0,479625.0,750,center_in_cheonan,34012310,입장면
C01028,220500.0,479250.0,221250.0,480000.0,220875.0,479625.0,750,center_in_cheonan,34012310,입장면
C01029,221250.0,479250.0,222000.0,480000.0,221625.0,479625.0,750,center_in_cheonan,34012310,입장면
C01030,222000.0,479250.0,222750.0,480000.0,222375.0,479625.0,750,center_in_cheonan,34012310,입장면
C01031,222750.0,479250.0,223500.0,480000.0,223125.0,479625.0,750,center_in_cheonan,34012310,입장면
C01032,207750.0,480000.0,208500.0,480750.0,208125.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01033,208500.0,480000.0,209250.0,480750.0,208875.0,480375.0,750,center_in_cheonan,34012110,성환읍
C01034,209250.0,480000.0,210000.0,480750.0,209625.0,480375.0,750,center_in_cheonan,34012110,성환읍
