address_key,provider,status,matched_query,lon,lat,score_or_type,raw_name,message
"충청남도 천안시 서북구 성정중1길 31, 2층 (성정동, 삼소빌딩)",gimi9,ok,"충청남도 천안시 서북구 성정중1길 31, 2층 (성정동, 삼소빌딩)",127.1337611321331,36.82990500164429,도로명 주소,성정2동,
"충청남도 천안시 서북구 성정중1길 31, 403호 (성정동)",gimi9,ok,"충청남도 천안시 서북구 성정중1길 31, 403호 (성정동)",127.1337611321331,36.82990500164429,도로명 주소,성정2동,
충청남도 천안시 서북구 성정중2길 40,gimi9,ok,충청남도 천안시 서북구 성정중2길 40,127.13550941885109,36.83013573982444,도로명 주소,성정2동,
충청남도 천안시 서북구 성정중5길 7-1(성정동),gimi9,ok,충청남도 천안시 서북구 성정중5길 7-1(성정동),127.13463432647096,36.82786136526116,도로명 주소,성정2동,
"충청남도 천안시 서북구 성정중7길 3, 4층 (성정동)",gimi9,ok,"충청남도 천안시 서북구 성정중7길 3, 4층 (성정동)",127.13351928671209,36.82888560249432,도로명 주소,성정2동,
충청남도 천안시 서북구 성환읍 대학로 26,gimi9,ok,충청남도 천안시 서북구 성환읍 대학로 26,127.13811766234,36.914366864920645,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 매주4길 28, 1층",gimi9,ok,"충청남도 천안시 서북구 성환읍 매주4길 28, 1층",127.12755335149328,36.91212565993565,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 매주리 328,gimi9,ok,충청남도 천안시 서북구 성환읍 매주리 328,127.1289841405973,36.91107543909377,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 매주리 477-4,gimi9,ok,충청남도 천안시 서북구 성환읍 매주리 477-4,127.11924233657318,36.90836730663381,지번 주소,성환읍,
충청남도 천안시 서북구 성환읍 무내3길 15,gimi9,ok,충청남도 천안시 서북구 성환읍 무내3길 15,127.15139503998476,36.94716521845913,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성월리 93-28번지,gimi9,ok,충청남도 천안시 서북구 성환읍 성월리 93-28번지,127.13449006040564,36.91232749446719,지번 주소,성환읍,
충청남도 천안시 서북구 성환읍 성월수향길 30,gimi9,ok,충청남도 천안시 서북구 성환읍 성월수향길 30,127.13738941862314,36.92117059495114,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성월수향길 30, 2층",gimi9,ok,"충청남도 천안시 서북구 성환읍 성월수향길 30, 2층",127.13738941862314,36.92117059495114,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성진로 27,gimi9,ok,충청남도 천안시 서북구 성환읍 성진로 27,127.13855484824872,36.91212358254506,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환12길 31,gimi9,ok,충청남도 천안시 서북구 성환읍 성환12길 31,127.1313210450887,36.9176723191844,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환12길 37,gimi9,ok,충청남도 천안시 서북구 성환읍 성환12길 37,127.13303656348494,36.91812835602786,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환12길 46,gimi9,ok,충청남도 천안시 서북구 성환읍 성환12길 46,127.13300828259382,36.9170014557622,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환12길 7,gimi9,ok,충청남도 천안시 서북구 성환읍 성환12길 7,127.12824415565068,36.91782499126727,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환13길 4-1, 2층",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환13길 4-1, 2층",127.13381306055516,36.91774312851529,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환13길 7,gimi9,ok,충청남도 천안시 서북구 성환읍 성환13길 7,127.1347551977438,36.917935333500125,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환1로 138,gimi9,ok,충청남도 천안시 서북구 성환읍 성환1로 138,127.13016867059775,36.90521969659515,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환1로 202, 1층",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환1로 202, 1층",127.12847142166058,36.912633347115865,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환1로45,gimi9,ok,충청남도 천안시 서북구 성환읍 성환1로45,127.131990834267,36.89977156658678,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환2로 79,gimi9,ok,충청남도 천안시 서북구 성환읍 성환2로 79,127.1312331124999,36.91494966586405,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환3로 38, 101호",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환3로 38, 101호",127.13224312907082,36.91502491286484,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환9길 9, 1,4층",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환9길 9, 1,4층",127.12901547234128,36.916195777493165,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환9길 9, 2층 202호",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환9길 9, 2층 202호",127.12901547234128,36.916195777493165,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환9길 9, 3층 (광성빌딩)",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환9길 9, 3층 (광성빌딩)",127.12901547234128,36.916195777493165,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환9길 9, 4층 (광성빌딩)",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환9길 9, 4층 (광성빌딩)",127.12901547234128,36.916195777493165,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환리 406,gimi9,ok,충청남도 천안시 서북구 성환읍 성환리 406,127.13236672693694,36.91266349414676,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환리 449-729번지 일원,gimi9,ok,충청남도 천안시 서북구 성환읍 성환리 449-729번지 일원,127.1271138081835,36.919398986072885,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환리 449번지 135호,gimi9,ok,충청남도 천안시 서북구 성환읍 성환리 449번지 135호,127.12988133295958,36.9182267414346,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환신흥2길 2,gimi9,ok,충청남도 천안시 서북구 성환읍 성환신흥2길 2,127.11540655613196,36.95017312602102,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환중앙로 35,gimi9,ok,충청남도 천안시 서북구 성환읍 성환중앙로 35,127.1298417412124,36.91712684881424,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 성환중앙로 36,gimi9,ok,충청남도 천안시 서북구 성환읍 성환중앙로 36,127.1301451197879,36.91707370671367,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환중앙로 56, 1층",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환중앙로 56, 1층",127.1313062600705,36.9184114624624,도로명 주소,성환읍,
"충청남도 천안시 서북구 성환읍 성환중앙로 66-9, 101호",gimi9,ok,"충청남도 천안시 서북구 성환읍 성환중앙로 66-9, 101호",127.13307866322974,36.91871442869456,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 송골2길 18-11,gimi9,ok,충청남도 천안시 서북구 성환읍 송골2길 18-11,127.13688096162794,36.91948333026971,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 수향리 290,gimi9,ok,충청남도 천안시 서북구 성환읍 수향리 290,127.14364942964492,36.95115366358232,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 신가리 113-85,gimi9,ok,충청남도 천안시 서북구 성환읍 신가리 113-85,127.11982543895095,36.9672697126258,지번 주소,성환읍,
충청남도 천안시 서북구 성환읍 신가리 340-3,gimi9,ok,충청남도 천안시 서북구 성환읍 신가리 340-3,127.11391528244232,36.94967249247454,지번 주소,성환읍,
충청남도 천안시 서북구 성환읍 신가리 386-29,gimi9,ok,충청남도 천안시 서북구 성환읍 신가리 386-29,127.11475528956022,36.95237054013476,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 신방로 336-11,gimi9,ok,충청남도 천안시 서북구 성환읍 신방로 336-11,127.11448318659764,36.92389295686037,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 신방로 354,gimi9,ok,충청남도 천안시 서북구 성환읍 신방로 354,127.11563645608254,36.92452770829106,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 신방로 73,gimi9,ok,충청남도 천안시 서북구 성환읍 신방로 73,127.08739504461089,36.92933684357703,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 신방리 293-12,gimi9,ok,충청남도 천안시 서북구 성환읍 신방리 293-12,127.0795579741693,36.94152395485499,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 양령리 461-6,gimi9,ok,충청남도 천안시 서북구 성환읍 양령리 461-6,127.15355202855162,36.9643891317194,지번 주소,성환읍,
충청남도 천안시 서북구 성환읍 연암로 382,gimi9,ok,충청남도 천안시 서북구 성환읍 연암로 382,127.16725932884488,36.9483916215403,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 왕림리 104-12,gimi9,ok,충청남도 천안시 서북구 성환읍 왕림리 104-12,127.08848454221813,36.92718616393765,도로명 주소,성환읍,
충청남도 천안시 서북구 성환읍 잠실길 4,gimi9,ok,충청남도 천안시 서북구 성환읍 잠실길 4,127.14794736149084,36.9495438802849,도로명 주소,성환읍,
충청남도 천안시 서북구 성환중앙로 70,gimi9,ok,충청남도 천안시 서북구 성환중앙로 70,127.13263965032498,36.9189564634241,도로명 주소,성환읍,
충청남도 천안시 서북구 세관길 80 (성정동),gimi9,ok,충청남도 천안시 서북구 세관길 80 (성정동),127.1454088580732,36.82339567698348,도로명 주소,성정2동,
충청남도 천안시 서북구 수곡로 19-32,gimi9,ok,충청남도 천안시 서북구 수곡로 19-32,127.12350496562016,36.79003717054109,도로명 주소,쌍용2동,
충청남도 천안시 서북구 스마일시티1로 50,gimi9,ok,충청남도 천안시 서북구 스마일시티1로 50,127.10594241991672,36.844591016316464,도로명 주소,부성2동,
충청남도 천안시 서북구 신당새터 2길 36,gimi9,ok,충청남도 천안시 서북구 신당새터 2길 36,127.15904185939618,36.85165134674861,도로명 주소,부성1동,
충청남도 천안시 서북구 신당새터2길 48 (신당동),gimi9,ok,충청남도 천안시 서북구 신당새터2길 48 (신당동),127.15969994783028,36.85249159118169,도로명 주소,부성1동,
"충청남도 천안시 서북구 신당새터2길 71, 1층 (신당동)",gimi9,ok,"충청남도 천안시 서북구 신당새터2길 71, 1층 (신당동)",127.16088502345907,36.853387424077376,도로명 주소,부성1동,
충청남도 천안시 서북구 쌍용11길 33,gimi9,ok,충청남도 천안시 서북구 쌍용11길 33,127.12350131888788,36.80223402682012,도로명 주소,쌍용3동,
"충청남도 천안시 서북구 쌍용11길 57, 상가동 205호 (쌍용동)",gimi9,ok,"충청남도 천안시 서북구 쌍용11길 57, 상가동 205호 (쌍용동)",127.12568897906046,36.80188034498799,도로명 주소,쌍용3동,
"충청남도 천안시 서북구 쌍용11길 58, 207호 (쌍용동)",gimi9,ok,"충청남도 천안시 서북구 쌍용11길 58, 207호 (쌍용동)",127.12556694479794,36.801618535240735,도로명 주소,쌍용3동,
"충청남도 천안시 서북구 쌍용11길 58, 308동 1401호 (쌍용동)",gimi9,ok,"충청남도 천안시 서북구 쌍용11길 58, 308동 1401호 (쌍용동)",127.12556694479794,36.801618535240735,도로명 주소,쌍용3동,
충청남도 천안시 서북구 쌍용12길 13,gimi9,ok,충청남도 천안시 서북구 쌍용12길 13,127.12101938526122,36.80315465541845,도로명 주소,쌍용3동,
충청남도 천안시 서북구 쌍용14길 66,gimi9,ok,충청남도 천안시 서북구 쌍용14길 66,127.12288010159288,36.79632744368883,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용14길 70,gimi9,ok,충청남도 천안시 서북구 쌍용14길 70,127.12317179813458,36.79627428009952,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용15길 3(쌍용동),gimi9,ok,충청남도 천안시 서북구 쌍용15길 3(쌍용동),127.12107981321392,36.79999069691686,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 쌍용15길 3, 101호 (쌍용동)",gimi9,ok,"충청남도 천안시 서북구 쌍용15길 3, 101호 (쌍용동)",127.12107981321392,36.79999069691686,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용15길 86 (쌍용동),gimi9,ok,충청남도 천안시 서북구 쌍용15길 86 (쌍용동),127.12630661259794,36.79704140402119,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용16길 24(쌍용동),gimi9,ok,충청남도 천안시 서북구 쌍용16길 24(쌍용동),127.12095156347326,36.79871921856473,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용16길 24-1 (쌍용동),gimi9,ok,충청남도 천안시 서북구 쌍용16길 24-1 (쌍용동),127.12092976689196,36.79859294358216,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용16길 38-1(쌍용동),gimi9,ok,충청남도 천안시 서북구 쌍용16길 38-1(쌍용동),127.1213618855244,36.797341279377264,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용16길 40(쌍용동),gimi9,ok,충청남도 천안시 서북구 쌍용16길 40(쌍용동),127.12149648287416,36.79732367842297,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 쌍용17길 53, 201 (쌍용동, 대풍빌딩)",gimi9,ok,"충청남도 천안시 서북구 쌍용17길 53, 201 (쌍용동, 대풍빌딩)",127.12279294978356,36.795813330330425,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용18길 18,gimi9,ok,충청남도 천안시 서북구 쌍용18길 18,127.1200521961965,36.79924821497725,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 쌍용18길 69, 상가동 202호 (쌍용동, 시영2차 근로복지아파트)",gimi9,ok,"충청남도 천안시 서북구 쌍용18길 69, 상가동 202호 (쌍용동, 시영2차 근로복지아파트)",127.12479124117736,36.79747835272023,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용6길 9,gimi9,ok,충청남도 천안시 서북구 쌍용6길 9,127.12247205563,36.80181608904511,도로명 주소,쌍용3동,
"충청남도 천안시 서북구 쌍용7길 11, 1층 101호 (쌍용동)",gimi9,ok,"충청남도 천안시 서북구 쌍용7길 11, 1층 101호 (쌍용동)",127.11987233978287,36.801618500255,도로명 주소,쌍용3동,
충청남도 천안시 서북구 쌍용대로 301,gimi9,ok,충청남도 천안시 서북구 쌍용대로 301,127.13586636032731,36.82343895488938,도로명 주소,성정2동,
"충청남도 천안시 서북구 쌍용대로 43, 3층 (쌍용동)",gimi9,ok,"충청남도 천안시 서북구 쌍용대로 43, 3층 (쌍용동)",127.13133023620924,36.80132102609808,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 1133번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1133번지,127.12831977885028,36.80260976972681,지번 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 1178번지 일원,gimi9,ok,충청남도 천안시 서북구 쌍용동 1178번지 일원,127.130960750422,36.80122973341462,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 1188번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1188번지,127.12964714010508,36.80165835473278,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 1234번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1234번지,127.12705138738396,36.800640599487984,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 1280번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1280번지,127.12379140598276,36.80251439969777,도로명 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 1291번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1291번지,127.12556725198915,36.80155543347141,지번 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 148번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 148번지,127.1121592760384,36.79508500104173,지번 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 1523번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1523번지,127.11874874699652,36.7976214016293,지번 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 1551번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1551번지,127.11432490893505,36.7968589205686,지번 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 1563번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1563번지,127.11834632524126,36.7928783871808,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 1589번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1589번지,127.11501141046966,36.7918309507241,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 1617번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1617번지,127.11814784004386,36.7922196779095,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 1867번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1867번지,127.11570852998852,36.78914682726484,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 1916번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1916번지,127.12103527549668,36.80447986282496,지번 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 1919번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1919번지,127.11938856388258,36.8065029047814,지번 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 1924번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1924번지,127.11844804048332,36.801749159603176,도로명 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 1926번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 1926번지,127.11960203349182,36.80414174443169,도로명 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 2012번지 일원,gimi9,ok,충청남도 천안시 서북구 쌍용동 2012번지 일원,127.11889776815802,36.80148016128813,도로명 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 2046-4번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 2046-4번지,127.12373058013712,36.789740399549046,지번 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 2095번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 2095번지,127.116875819834,36.7865633753169,지번 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 2101번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 2101번지,127.12120886134996,36.81020472913733,지번 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 2102번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 2102번지,127.1182839501047,36.8077073297608,지번 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 2106,gimi9,ok,충청남도 천안시 서북구 쌍용동 2106,127.1193825850863,36.80771085095223,지번 주소,쌍용3동,
충청남도 천안시 서북구 쌍용동 388-18번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 388-18번지,127.1308208148442,36.795351725715015,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 619번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 619번지,127.12407212237176,36.795537924956136,지번 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 656번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 656번지,127.1221871051939,36.79820931298495,도로명 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 780,gimi9,ok,충청남도 천안시 서북구 쌍용동 780,127.12557706132914,36.79723743265665,지번 주소,쌍용2동,
충청남도 천안시 서북구 쌍용동 847번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 847번지,127.13164509484672,36.80813709494869,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 890번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 890번지,127.13039543927154,36.80689820810993,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 992번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 992번지,127.13130321044964,36.80462031381371,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 998번지 일원,gimi9,ok,충청남도 천안시 서북구 쌍용동 998번지 일원,127.1318625085705,36.80487445724509,도로명 주소,쌍용1동,
충청남도 천안시 서북구 쌍용동 산84번지,gimi9,ok,충청남도 천안시 서북구 쌍용동 산84번지,127.12975976660942,36.8108626842625,지번 주소,쌍용3동,
"충청남도 천안시 서북구 양지10길 67, 2,3층호 (성정동)",gimi9,ok,"충청남도 천안시 서북구 양지10길 67, 2,3층호 (성정동)",127.1406895287414,36.81351046224561,도로명 주소,성정1동,
충청남도 천안시 서북구 양지21길 25(성정동),gimi9,ok,충청남도 천안시 서북구 양지21길 25(성정동),127.1384733953553,36.81271045531473,도로명 주소,성정1동,
충청남도 천안시 서북구 업성 5길 20,gimi9,ok,충청남도 천안시 서북구 업성 5길 20,127.14104671787976,36.86184796793661,도로명 주소,부성1동,
충청남도 천안시 서북구 업성1길 7(성성동),gimi9,ok,충청남도 천안시 서북구 업성1길 7(성성동),127.1252740810124,36.85249622980413,도로명 주소,부성2동,
충청남도 천안시 서북구 업성3길 65-11,gimi9,ok,충청남도 천안시 서북구 업성3길 65-11,127.13792882828878,36.86165821946557,도로명 주소,부성1동,
충청남도 천안시 서북구 업성5길 20,gimi9,ok,충청남도 천안시 서북구 업성5길 20,127.14104671787976,36.86184796793661,도로명 주소,부성1동,
충청남도 천안시 서북구 업성6길 5 (업성동),gimi9,ok,충청남도 천안시 서북구 업성6길 5 (업성동),127.14235318815196,36.860752126092144,도로명 주소,부성1동,
충청남도 천안시 서북구 오성5길 23,gimi9,ok,충청남도 천안시 서북구 오성5길 23,127.13044546907092,36.831472303369125,도로명 주소,부성2동,
충청남도 천안시 서북구 오성6길 27,gimi9,ok,충청남도 천안시 서북구 오성6길 27,127.13058778414909,36.83219391620869,도로명 주소,부성2동,
"충청남도 천안시 서북구 오성9길 5, 1층(두정동)",gimi9,ok,"충청남도 천안시 서북구 오성9길 5, 1층(두정동)",127.12808035288612,36.83356533759838,도로명 주소,부성2동,
"충청남도 천안시 서북구 오성로 103, 8층 801호 (두정동)",gimi9,ok,"충청남도 천안시 서북구 오성로 103, 8층 801호 (두정동)",127.13901800069324,36.830434912108856,도로명 주소,부성1동,
"충청남도 천안시 서북구 오성로 107, 402,403호 (두정동, 제이파크빌딩)",gimi9,ok,"충청남도 천안시 서북구 오성로 107, 402,403호 (두정동, 제이파크빌딩)",127.13938793253038,36.8304630785685,도로명 주소,부성1동,
"충청남도 천안시 서북구 오성로 107, 8층 (두정동)",gimi9,ok,"충청남도 천안시 서북구 오성로 107, 8층 (두정동)",127.13938793253038,36.8304630785685,도로명 주소,부성1동,
"충청남도 천안시 서북구 오성로 71, 405호 (두정동)",gimi9,ok,"충청남도 천안시 서북구 오성로 71, 405호 (두정동)",127.13523810379476,36.83059465422008,도로명 주소,부성2동,
충청남도 천안시 서북구 와촌4길 16,gimi9,ok,충청남도 천안시 서북구 와촌4길 16,127.14486252400204,36.80573432268345,도로명 주소,성정1동,
충청남도 천안시 서북구 원두정6길 14(두정동),gimi9,ok,충청남도 천안시 서북구 원두정6길 14(두정동),127.13460605157834,36.83144910381037,도로명 주소,부성2동,
"충청남도 천안시 서북구 월봉11길 20, 403호 (쌍용동)",gimi9,ok,"충청남도 천안시 서북구 월봉11길 20, 403호 (쌍용동)",127.11774567252964,36.78969427283275,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉1길 46-1(쌍용동),gimi9,ok,충청남도 천안시 서북구 월봉1길 46-1(쌍용동),127.1145175172609,36.78973794311948,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉4로 120-8,gimi9,ok,충청남도 천안시 서북구 월봉4로 120-8,127.11568943159172,36.79745830626608,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 월봉4로 140-16, 상가동 2층 208호 (쌍용동, 월봉벽산태영아파트)",gimi9,ok,"충청남도 천안시 서북구 월봉4로 140-16, 상가동 2층 208호 (쌍용동, 월봉벽산태영아파트)",127.1164951359386,36.79773134729594,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉4로 155 (쌍용동),gimi9,ok,충청남도 천안시 서북구 월봉4로 155 (쌍용동),127.1148205706183,36.80084501426271,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉4로 32 (쌍용동),gimi9,ok,충청남도 천안시 서북구 월봉4로 32 (쌍용동),127.11629449981606,36.79076234870344,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 월봉5길 7, 102호(쌍용동)",gimi9,ok,"충청남도 천안시 서북구 월봉5길 7, 102호(쌍용동)",127.1171247506631,36.79059374495085,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 월봉6길 4, 2층 (쌍용동, 솔로몬빌딩)",gimi9,ok,"충청남도 천안시 서북구 월봉6길 4, 2층 (쌍용동, 솔로몬빌딩)",127.11492282731388,36.79161431145486,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉6길 8 (쌍용동),gimi9,ok,충청남도 천안시 서북구 월봉6길 8 (쌍용동),127.11515856044194,36.79154295687732,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉7길 10,gimi9,ok,충청남도 천안시 서북구 월봉7길 10,127.11361745997992,36.78818449579206,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 월봉7길 32-1, 102호 (쌍용동)",gimi9,ok,"충청남도 천안시 서북구 월봉7길 32-1, 102호 (쌍용동)",127.11576083310366,36.789895215663954,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 월봉7길 49, 2층 223호 (쌍용동, 효명 리치빌)",gimi9,ok,"충청남도 천안시 서북구 월봉7길 49, 2층 223호 (쌍용동, 효명 리치빌)",127.11622378919972,36.791456251687926,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉7길 77,gimi9,ok,충청남도 천안시 서북구 월봉7길 77,127.11503858545352,36.79312013895934,도로명 주소,쌍용2동,
"충청남도 천안시 서북구 월봉7길 77, 11동 103호(쌍용2동)",gimi9,ok,"충청남도 천안시 서북구 월봉7길 77, 11동 103호(쌍용2동)",127.11503858545352,36.79312013895934,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉9길 7,gimi9,ok,충청남도 천안시 서북구 월봉9길 7,127.1158992434657,36.78911138448454,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉로 138,gimi9,ok,충청남도 천안시 서북구 월봉로 138,127.1191818546339,36.80296849242552,도로명 주소,쌍용3동,
충청남도 천안시 서북구 월봉로 147,gimi9,ok,충청남도 천안시 서북구 월봉로 147,127.11879584884176,36.80394985504447,도로명 주소,쌍용3동,
충청남도 천안시 서북구 월봉로 48,gimi9,ok,충청남도 천안시 서북구 월봉로 48,127.11909564854156,36.797739703944565,도로명 주소,쌍용2동,
충청남도 천안시 서북구 월봉로 66(쌍용동),gimi9,ok,충청남도 천안시 서북구 월봉로 66(쌍용동),127.11805942283544,36.79648334020242,도로명 주소,쌍용2동,
충청남도 천안시 서북구 음봉로 861-50,gimi9,ok,충청남도 천안시 서북구 음봉로 861-50,127.10460324335835,36.82802671689509,도로명 주소,백석동,
충청남도 천안시 서북구 입장면 가산리 168-11,gimi9,ok,충청남도 천안시 서북구 입장면 가산리 168-11,127.19733109488662,36.93281390965933,도로명 주소,입장면,
충청남도 천안시 서북구 입장면 가산리 276-3,gimi9,ok,충청남도 천안시 서북구 입장면 가산리 276-3,127.1909629932338,36.93589849729457,지번 주소,입장면,
충청남도 천안시 서북구 입장면 가산리 331-3,gimi9,ok,충청남도 천안시 서북구 입장면 가산리 331-3,127.19234275941568,36.93626265891091,도로명 주소,입장면,
충청남도 천안시 서북구 입장면 도림리 247-1,gimi9,ok,충청남도 천안시 서북구 입장면 도림리 247-1,127.25275375788034,36.92015060627423,도로명 주소,입장면,
충청남도 천안시 서북구 입장면 도림리 64-5,gimi9,ok,충청남도 천안시 서북구 입장면 도림리 64-5,127.25956338811012,36.91468374800779,도로명 주소,입장면,
